origin,mag,place,dist_km,depth_km,fs,epoch,pre_1_15,sig_1_15,snr,snr_rms,peak_1_15,az_deg,az,likely,pred_uv,resid_log10,seen,triggered,pre_lo,sig_lo,r_lo,pre_mid,sig_mid,r_mid,pre_hi,sig_hi,r_hi,lo_hi
2026-07-30T19:13:53Z,1.09,"10 km NE of Coso Junction, CA",495.4,2.9,100.0,100sps,54.837,3.163,0.12,0.06,6.541,120.4,ESE,0,0.016,2.614,0,0,30.095,1.167,0.039,45.528,3.089,0.068,50.472,2.682,0.053,0.729
2026-07-30T19:09:01Z,1.38,"15 km W of Searles Valley, CA",539.5,7.1,100.0,100sps,3.286,2.68,1.19,0.82,3.898,122.3,ESE,0,0.023,2.224,0,0,1.161,1.037,0.894,3.213,2.486,0.774,7.48,7.536,1.008,0.887
2026-07-30T19:01:48Z,1.23,"13 km W of Mojave, CA",539.3,-0.7,100.0,100sps,5.107,3.58,1.18,0.7,6.046,133.3,SE,0,0.017,2.564,0,0,1.309,1.016,0.776,5.2,3.634,0.699,3.143,6.913,2.2,0.353
2026-07-30T18:43:55Z,0.37,"3 km S of Anderson Springs, CA",33.9,1.8,100.0,100sps,6.689,2.85,0.74,0.43,4.957,349.3,N,0,0.442,1.049,0,0,1.031,0.954,0.926,7.169,2.815,0.393,2.931,1.86,0.634,1.459
2026-07-30T16:24:57Z,0.9,"16 km SSW of Olancha, CA",476.8,3.4,100.0,100sps,3.934,4.049,2.24,1.03,8.811,121.2,ESE,0,0.012,2.88,0,0,1.012,0.982,0.971,3.926,4.115,1.048,2.073,2.15,1.037,0.936
2026-07-30T15:34:57Z,3.42,"16 km WSW of Toms Place, CA",348.2,7.3,100.0,100sps,3.69,4.522,2.02,1.23,7.465,106.5,ESE,0,9.539,-0.106,0,0,1.035,1.123,1.085,3.702,4.763,1.287,2.571,2.398,0.933,1.163
2026-07-30T15:23:12Z,0.32,"10 km WNW of The Geysers, CA",46.2,2.4,100.0,100sps,4.674,3.333,1.14,0.71,5.307,334.1,NNW,0,0.266,1.3,0,0,1.085,1.037,0.956,4.815,3.313,0.688,2.551,2.255,0.884,1.082
2026-07-30T15:20:48Z,1.08,"7 km NW of The Geysers, CA",44.0,2.6,100.0,100sps,2.541,4.429,4.06,1.74,10.322,337.8,NNW,0,1.627,0.802,0,0,0.991,1.057,1.066,2.375,4.421,1.861,2.127,2.237,1.052,1.013
2026-07-30T15:17:16Z,1.91,"6 km NW of The Geysers, CA",43.9,2.9,100.0,100sps,4.655,5.407,1.9,1.16,8.822,337.8,NNW,0,11.052,-0.098,0,0,1.09,1.461,1.341,4.659,5.408,1.161,2.692,2.866,1.065,1.259
2026-07-30T14:29:16Z,1.71,"16 km SW of Lamont, CA",484.7,8.9,100.0,100sps,4.385,4.359,1.72,0.99,7.543,137.9,SE,0,0.071,2.025,0,0,1.126,1.028,0.913,4.46,4.36,0.978,2.622,2.162,0.824,1.107
2026-07-30T14:28:20Z,1.2,"7 km ESE of Cloverdale, CA",45.7,5.0,100.0,100sps,3.59,5.85,2.63,1.63,9.434,321.7,NW,0,2.044,0.664,0,0,1.067,1.071,1.004,3.593,6.059,1.686,2.257,3.27,1.449,0.693
2026-07-30T14:04:49Z,2.8,"10 km ESE of Gilroy, CA",193.8,1.3,100.0,100sps,4.08,2.461,0.77,0.6,3.154,147.8,SSE,0,8.583,-0.435,0,0,1.193,1.287,1.078,4.005,2.133,0.533,2.563,1.662,0.649,1.662
2026-07-30T13:54:48Z,1.5,"8 km NNW of Redwood Valley, CA",111.6,4.7,100.0,100sps,3.132,2.893,1.53,0.92,4.783,332.0,NNW,0,1.135,0.625,0,0,1.151,1.183,1.028,3.003,2.706,0.901,2.292,2.148,0.937,1.097
2026-07-30T12:25:45Z,1.08,"3 km W of Cobb, CA",42.6,1.6,100.0,100sps,2.381,2.25,1.55,0.94,3.692,343.4,NNW,0,1.696,0.338,0,0,1.014,1.297,1.278,2.232,1.845,0.827,1.842,1.764,0.958,1.335
2026-07-30T12:05:30Z,0.95,"3 km W of Cobb, CA",43.2,2.1,100.0,100sps,1.536,1.752,2.21,1.14,3.393,343.8,NNW,0,1.237,0.438,0,0,0.945,0.892,0.944,1.21,1.517,1.254,1.452,1.543,1.063,0.888
2026-07-30T11:41:55Z,1.1,"7 km NW of The Geysers, CA",45.2,2.1,100.0,100sps,5.683,1.925,0.6,0.34,3.432,338.9,NNW,0,1.644,0.32,0,0,0.935,0.846,0.905,6.005,1.789,0.298,2.919,1.456,0.499,1.814
2026-07-30T11:13:50Z,0.89,"8 km NW of The Geysers, CA",45.4,1.5,100.0,100sps,1.334,1.85,2.25,1.39,3.002,337.9,NNW,0,1.008,0.474,0,0,0.885,1.004,1.134,0.979,1.578,1.611,1.463,1.645,1.124,1.009
2026-07-30T10:42:52Z,1.73,"7 km ESE of Cloverdale, CA",45.5,4.1,100.0,100sps,1.913,1.958,1.7,1.02,3.254,322.0,NW,0,6.962,-0.33,0,0,0.913,1.166,1.277,1.793,1.517,0.846,1.669,1.597,0.957,1.335
2026-07-30T10:31:39Z,1.37,"8 km ESE of Cloverdale, CA",45.2,6.2,100.0,100sps,1.412,1.48,1.63,1.05,2.295,322.1,NW,0,3.062,-0.125,0,0,0.855,0.949,1.11,1.115,1.111,0.996,1.365,1.404,1.029,1.078
2026-07-30T10:27:45Z,0.9,"17 km WSW of Johannesburg, CA",553.2,6.6,100.0,100sps,1.354,1.514,1.69,1.12,2.282,127.7,SE,0,0.007,2.509,0,0,0.905,0.982,1.085,0.985,1.127,1.144,1.314,1.669,1.27,0.854
2026-07-30T10:10:53Z,0.73,"8 km NW of The Geysers, CA",45.1,2.2,100.0,100sps,1.398,1.593,1.57,1.14,2.188,337.9,NNW,0,0.705,0.492,0,0,0.917,1.01,1.101,1.036,1.199,1.157,1.519,1.756,1.156,0.953
2026-07-30T10:00:20Z,1.33,"5 km NW of The Geysers, CA",42.5,3.2,100.0,100sps,1.36,1.344,1.36,0.99,1.844,339.2,NNW,0,3.027,-0.215,0,0,0.93,0.906,0.974,0.968,0.965,0.997,1.282,1.188,0.927,1.051
2026-07-30T09:55:24Z,1.99,"16 km S of Bridgeport, CA",297.6,2.5,100.0,100sps,1.348,1.448,1.46,1.07,1.97,96.3,E,0,0.526,0.574,0,0,0.895,0.934,1.044,0.978,1.085,1.109,1.405,1.474,1.05,0.994
2026-07-30T09:53:27Z,1.23,"3 km W of Cobb, CA",43.4,0.2,100.0,100sps,1.465,1.404,1.47,0.96,2.157,343.9,NNW,0,2.338,-0.035,0,0,1.006,0.999,0.993,1.038,0.956,0.921,1.48,1.506,1.017,0.976
2026-07-30T09:40:02Z,1.02,"2 km WNW of Sylmar, CA",592.7,9.9,100.0,100sps,1.355,1.157,1.03,0.85,1.39,139.8,SE,0,0.007,2.282,0,0,0.932,0.81,0.87,0.948,0.793,0.837,1.36,2.084,1.532,0.568
2026-07-30T09:38:09Z,2.03,"2 km SW of Walker, CA",272.6,4.8,100.0,100sps,1.368,1.321,1.13,0.97,1.552,87.9,E,0,0.709,0.34,0,0,0.939,0.93,0.99,0.968,0.893,0.923,1.371,1.35,0.985,1.005
2026-07-30T08:06:08Z,1.33,"17 km WSW of Johannesburg, CA",553.7,6.9,100.0,100sps,1.634,1.691,1.52,1.03,2.487,127.7,SE,0,0.019,2.118,0,0,0.859,0.925,1.076,1.424,1.466,1.029,2.159,2.245,1.04,1.035
2026-07-30T07:55:00Z,1.58,"34 km SE of Mina, Nevada",418.9,9.2,100.0,100sps,1.266,1.305,1.2,1.03,1.522,92.9,E,0,0.083,1.266,0,0,0.874,0.867,0.992,0.889,0.966,1.086,1.421,1.435,1.01,0.982
2026-07-30T07:21:08Z,0.93,"17 km WSW of Johannesburg, CA",552.9,6.8,100.0,100sps,1.25,1.343,1.44,1.07,1.803,127.7,SE,0,0.008,2.376,0,0,0.867,0.869,1.003,0.872,0.991,1.137,1.374,2.238,1.629,0.615
2026-07-30T07:00:42Z,1.08,"5 km WNW of The Geysers, CA",42.3,1.3,100.0,100sps,1.535,1.529,1.93,1.0,2.961,337.7,NNW,0,1.714,0.238,0,0,0.979,0.881,0.901,1.131,1.256,1.111,2.329,2.272,0.976,0.923
2026-07-30T06:54:14Z,1.05,"17 km WSW of Johannesburg, CA",552.8,5.8,100.0,100sps,1.471,1.231,1.11,0.84,1.628,127.7,SE,0,0.01,2.212,0,0,0.912,0.879,0.963,1.154,0.832,0.721,1.514,1.436,0.948,1.016
2026-07-30T06:24:43Z,1.76,"17 km WSW of Johannesburg, CA",552.5,6.5,100.0,100sps,1.496,2.605,5.27,1.74,7.887,127.7,SE,0,0.051,2.186,1,0,0.945,0.895,0.947,1.163,2.578,2.216,1.477,2.349,1.591,0.595
2026-07-30T06:03:35Z,0.36,"13 km SW of Searles Valley, CA",550.9,4.3,100.0,100sps,1.598,1.664,1.84,1.04,2.942,122.6,ESE,0,0.002,3.153,0,0,0.894,0.964,1.078,1.338,1.356,1.014,4.128,1.659,0.402,2.682
2026-07-30T05:33:54Z,0.96,"17 km WSW of Johannesburg, CA",551.4,7.5,100.0,100sps,1.648,1.939,1.44,1.18,2.368,127.6,SE,0,0.008,2.46,0,0,0.913,0.907,0.993,1.348,1.718,1.274,8.682,8.694,1.001,0.992
2026-07-30T05:22:05Z,1.04,"14 km W of Johannesburg, CA",550.8,3.9,100.0,100sps,1.789,1.445,0.96,0.81,1.715,127.2,SE,0,0.01,2.239,0,0,0.98,0.834,0.851,1.483,1.204,0.812,1.632,1.511,0.926,0.919
2026-07-30T04:59:54Z,1.42,"15 km SSW of Searles Valley, CA",556.2,9.8,100.0,100sps,2.19,1.661,1.02,0.76,2.239,122.7,ESE,0,0.023,1.989,0,0,0.954,0.982,1.029,2.025,1.36,0.672,1.816,1.789,0.985,1.045
2026-07-30T04:49:26Z,1.12,"3 km SE of The Geysers, CA",35.4,2.7,100.0,100sps,1.619,3.053,4.15,1.89,6.72,345.2,NNW,0,2.355,0.455,0,0,0.88,0.906,1.029,1.345,3.024,2.248,8.955,9.103,1.016,1.013
2026-07-30T04:41:24Z,1.81,"12 km E of Coalinga, CA",334.6,6.6,100.0,100sps,1.834,1.751,1.38,0.95,2.538,140.0,SE,0,0.26,0.99,0,0,0.952,0.821,0.862,1.596,1.562,0.979,1.765,1.963,1.112,0.775
2026-07-30T04:35:10Z,0.73,"7 km WNW of Cobb, CA",45.4,1.5,100.0,100sps,2.362,2.121,1.59,0.9,3.747,340.1,NNW,0,0.697,0.73,0,0,0.947,0.8,0.845,2.243,2.01,0.896,5.253,1.628,0.31,2.726
2026-07-30T04:20:16Z,1.02,"7 km ESE of Cloverdale, CA",46.1,7.6,100.0,100sps,1.923,2.93,3.47,1.52,6.681,321.9,NW,0,1.335,0.699,0,0,1.016,0.92,0.905,1.649,2.939,1.782,2.239,2.444,1.092,0.829
2026-07-30T03:23:59Z,1.91,"11 km ESE of Gilroy, CA",194.1,4.3,100.0,100sps,2.361,2.49,1.35,1.06,3.195,147.6,SSE,0,1.103,0.462,0,0,0.93,0.873,0.938,2.222,2.395,1.078,8.984,8.988,1.0,0.937
2026-07-30T02:48:03Z,0.56,"10 km WNW of The Geysers, CA",46.6,2.5,100.0,100sps,2.911,1.839,0.74,0.63,2.149,334.0,NNW,0,0.456,0.673,0,0,0.891,0.933,1.047,2.901,1.615,0.557,2.431,2.226,0.915,1.144
2026-07-30T02:47:58Z,1.32,"10 km WNW of The Geysers, CA",46.5,2.5,100.0,100sps,3.047,1.87,0.88,0.61,2.671,333.9,NNW,0,2.634,0.006,0,0,0.891,0.931,1.045,3.051,1.641,0.538,2.442,2.219,0.909,1.15
2026-07-30T02:40:07Z,0.74,"10 km WNW of The Geysers, CA",46.6,2.5,100.0,100sps,3.043,4.038,2.94,1.33,8.951,334.1,NNW,0,0.69,1.113,0,0,0.936,1.113,1.19,3.012,4.107,1.364,9.429,9.376,0.994,1.197
2026-07-30T01:05:59Z,1.52,"63 km ENE of Independence, California",474.9,3.8,100.0,100sps,2.62,2.571,1.34,0.98,3.509,108.1,ESE,0,0.049,1.855,0,0,0.901,0.884,0.981,2.522,2.447,0.97,6.645,6.59,0.992,0.989
2026-07-30T00:16:28Z,1.1,"16 km WSW of Johannesburg, CA",552.9,5.9,100.0,100sps,3.568,3.626,1.62,1.02,5.796,127.6,SE,0,0.011,2.713,0,0,0.953,1.019,1.07,3.59,3.667,1.022,5.952,6.392,1.074,0.996
2026-07-29T23:25:40Z,1.62,"4 km ESE of Lake Pillsbury, CA",108.7,10.9,100.0,100sps,3.444,3.848,1.69,1.12,5.829,346.4,NNW,0,1.562,0.572,0,0,1.276,1.029,0.806,3.307,3.897,1.178,6.689,6.813,1.019,0.792
2026-07-29T23:24:04Z,1.73,"8 km ESE of Cloverdale, CA",45.3,6.2,100.0,100sps,4.051,3.711,1.67,0.92,6.782,322.1,NW,0,7.001,-0.014,0,0,1.063,1.38,1.298,4.139,3.499,0.845,6.655,6.694,1.006,1.29
2026-07-29T23:15:41Z,1.03,"4 km W of Cobb, CA",43.7,2.1,100.0,100sps,4.044,5.392,2.42,1.33,9.8,343.0,NNW,0,1.465,0.826,0,0,1.043,1.106,1.06,4.049,5.545,1.369,7.025,6.481,0.923,1.149
2026-07-29T22:57:36Z,1.85,"30 km ENE of Lovelock, Nevada",435.7,15.1,100.0,100sps,4.42,2.769,1.32,0.63,5.817,61.0,ENE,0,0.137,1.629,0,0,0.985,0.931,0.944,4.536,2.664,0.587,2.828,6.108,2.16,0.437
2026-07-29T22:26:14Z,0.94,"9 km ESE of Cloverdale, CA",44.0,6.2,100.0,100sps,4.723,3.604,1.22,0.76,5.768,322.3,NW,0,1.179,0.689,0,0,0.999,0.924,0.925,4.844,3.662,0.756,7.066,7.088,1.003,0.922
2026-07-29T21:26:48Z,1.32,"8 km ESE of Cloverdale, CA",45.6,4.6,100.0,100sps,4.975,3.546,1.25,0.71,6.208,322.4,NW,0,2.699,0.362,0,0,1.196,1.146,0.958,5.031,3.469,0.689,7.403,6.477,0.875,1.095
2026-07-29T21:24:19Z,0.64,"16 km NW of Parkfield, CA",328.8,0.7,100.0,100sps,4.381,6.363,2.97,1.45,12.99,145.6,SE,0,0.018,2.85,0,0,1.094,1.368,1.251,4.463,6.529,1.463,6.835,8.414,1.231,1.016
2026-07-29T21:19:23Z,1.65,"12 km ESE of Gilroy, CA",196.0,5.9,100.0,100sps,8.312,6.815,2.29,0.82,18.997,147.7,SSE,0,0.595,1.504,0,0,1.552,1.3,0.838,8.744,6.913,0.791,7.365,6.617,0.898,0.932
2026-07-29T20:11:44Z,2.34,"8 km ESE of Cloverdale, CA",45.5,5.2,100.0,100sps,3.199,7.65,4.81,2.39,15.397,322.5,NW,1,28.326,-0.265,0,0,0.996,3.927,3.943,3.176,6.362,2.003,2.102,2.769,1.317,2.994
2026-07-29T19:34:58Z,1.76,"2 km N of The Geysers, CA",39.6,0.3,100.0,100sps,3.003,3.376,1.9,1.12,5.698,343.3,NNW,0,8.921,-0.195,0,0,1.015,1.168,1.151,2.978,3.23,1.085,2.232,2.827,1.267,0.908
2026-07-29T19:28:08Z,1.13,"8 km ESE of Cloverdale, CA",45.6,4.6,100.0,100sps,2.985,2.96,1.88,0.99,5.605,323.1,NW,0,1.745,0.507,0,0,0.923,0.887,0.96,2.984,2.908,0.975,2.108,2.056,0.975,0.984
2026-07-29T19:24:54Z,1.18,"7 km ESE of Cloverdale, CA",46.3,6.9,100.0,100sps,3.969,2.891,0.87,0.73,3.441,321.4,NW,0,1.917,0.254,0,0,0.963,0.871,0.904,4.11,2.865,0.697,7.29,6.933,0.951,0.951
2026-07-29T19:23:20Z,1.09,"2 km N of The Geysers, CA",40.1,0.6,100.0,100sps,4.38,3.221,1.06,0.74,4.647,342.7,NNW,0,1.88,0.393,0,0,1.319,0.955,0.724,4.316,3.214,0.745,7.128,7.202,1.01,0.716
2026-07-29T19:21:55Z,2.06,"2 km N of The Geysers, CA",39.6,-0.1,100.0,100sps,3.451,3.886,2.05,1.13,7.084,343.1,NNW,0,17.813,-0.4,0,0,0.956,1.67,1.746,3.458,3.531,1.021,6.906,7.034,1.018,1.714
2026-07-29T19:16:28Z,1.8,"3 km ENE of Glen Ellen, CA",13.4,-0.5,100.0,100sps,4.465,4.834,2.0,1.08,8.938,128.5,SE,0,36.421,-0.61,0,0,1.045,0.989,0.947,4.515,4.958,1.098,5.997,8.012,1.336,0.709
2026-07-29T19:09:16Z,1.81,"8 km ESE of Prunedale, CA",209.8,2.2,100.0,100sps,3.637,3.464,1.73,0.95,6.294,153.9,SSE,0,0.751,0.923,0,0,0.906,0.88,0.971,3.736,3.559,0.953,2.385,2.491,1.045,0.93
2026-07-29T19:05:14Z,0.7,"6 km NW of The Geysers, CA",44.1,1.7,100.0,100sps,3.973,4.076,1.97,1.03,7.835,339.3,NNW,0,0.676,1.064,0,0,1.248,1.117,0.895,3.878,4.161,1.073,2.231,2.283,1.023,0.875
2026-07-29T18:58:38Z,1.08,"7 km NW of The Geysers, CA",44.2,3.0,100.0,100sps,5.089,2.679,0.76,0.53,3.848,337.8,NNW,0,1.618,0.376,0,0,1.221,1.078,0.883,5.187,2.464,0.475,7.99,7.234,0.905,0.976
2026-07-29T18:57:20Z,1.75,"8 km ESE of Cloverdale, CA",45.5,4.7,100.0,100sps,5.289,4.364,1.84,0.83,9.746,322.8,NW,0,7.296,0.126,0,0,1.69,1.293,0.765,5.205,4.343,0.834,7.47,8.011,1.072,0.713
2026-07-29T18:32:29Z,1.58,"7 km ESE of Cloverdale, CA",45.6,5.5,100.0,100sps,6.303,5.698,1.59,0.9,10.029,321.9,NW,0,4.913,0.31,0,0,1.098,1.14,1.038,6.64,5.913,0.891,3.028,2.998,0.99,1.049
2026-07-29T18:15:21Z,0.58,"21 km N of Ridgecrest, CA",530.8,9.5,100.0,100sps,3.98,3.066,1.22,0.77,4.868,122.1,ESE,0,0.004,3.096,0,0,1.049,0.925,0.881,4.008,3.047,0.76,2.637,2.252,0.854,1.032
2026-07-29T17:49:11Z,0.25,"8 km WNW of Cobb, CA",46.4,0.7,100.0,100sps,3.235,3.524,1.63,1.09,5.262,338.4,NNW,0,0.224,1.37,0,0,0.997,1.065,1.067,3.229,3.57,1.106,2.111,2.34,1.109,0.963
2026-07-29T17:47:42Z,1.37,"7 km ESE of Cloverdale, CA",45.5,4.4,100.0,100sps,4.668,2.952,1.08,0.63,5.047,322.0,NW,0,3.04,0.22,0,0,1.12,0.974,0.869,4.782,2.853,0.597,2.905,1.986,0.684,1.272
2026-07-29T17:24:14Z,0.49,"20 km NNE of Ridgecrest, CA",532.8,7.4,100.0,100sps,4.114,2.727,1.16,0.66,4.779,122.2,ESE,0,0.003,3.184,0,0,1.005,0.974,0.97,4.224,2.635,0.624,2.645,2.057,0.778,1.247
2026-07-29T16:53:14Z,1.64,"22 km N of Redway, CA",232.0,7.8,100.0,100sps,4.317,3.051,1.21,0.71,5.209,333.9,NNW,0,0.412,1.102,0,0,1.057,0.93,0.88,4.438,2.987,0.673,3.072,2.384,0.776,1.134
2026-07-29T16:30:51Z,1.53,"11 km ESE of Hidden Valley Lake, CA",39.4,5.0,100.0,100sps,3.606,4.352,1.89,1.21,6.827,23.0,NNE,0,5.3,0.11,0,0,1.017,1.303,1.28,3.631,4.36,1.201,2.792,3.136,1.123,1.14
2026-07-29T16:20:50Z,0.81,"6 km NW of The Geysers, CA",44.2,3.2,100.0,100sps,4.44,2.257,0.64,0.51,2.856,338.7,NNW,0,0.87,0.516,0,0,1.643,0.985,0.599,4.271,2.078,0.487,2.854,2.012,0.705,0.85
2026-07-29T16:14:21Z,1.06,"3 km W of The Geysers, CA",39.2,1.7,100.0,100sps,4.229,6.802,5.14,1.61,21.738,337.2,NNW,0,1.806,1.081,1,0,1.064,1.182,1.111,4.306,7.103,1.65,2.567,2.724,1.061,1.047
2026-07-29T16:09:12Z,1.36,"15 km E of Seven Trees, CA",152.0,6.2,100.0,100sps,3.995,3.796,1.29,0.95,5.138,146.5,SSE,0,0.49,1.021,0,0,1.037,1.01,0.974,4.052,3.803,0.939,2.578,2.598,1.008,0.966
2026-07-29T15:57:28Z,1.03,"7 km ESE of Cloverdale, CA",46.0,5.7,100.0,100sps,4.449,3.48,1.14,0.78,5.087,322.4,NW,0,1.369,0.57,0,0,1.011,1.023,1.012,4.568,3.573,0.782,3.654,2.627,0.719,1.407
2026-07-29T15:35:02Z,0.27,"8 km W of Cobb, CA",45.9,1.7,100.0,100sps,2.956,2.499,1.72,0.85,5.074,338.4,NNW,0,0.239,1.327,0,0,1.017,0.904,0.889,2.879,2.417,0.84,2.581,2.278,0.883,1.007
2026-07-29T15:28:11Z,1.56,"20 km ESE of Little Lake, CA",521.6,4.5,100.0,100sps,3.127,4.001,2.78,1.28,8.689,121.6,ESE,0,0.04,2.342,0,0,1.0,1.067,1.067,3.056,3.988,1.305,2.525,2.909,1.152,0.927
2026-07-29T15:25:32Z,0.7,"7 km WNW of Cobb, CA",45.4,1.9,100.0,100sps,4.598,3.592,1.29,0.78,5.912,340.4,NNW,0,0.651,0.958,0,0,1.201,1.064,0.886,4.557,3.525,0.774,2.402,2.13,0.887,0.999
2026-07-29T15:02:34Z,0.9,"7 km W of Cobb, CA",45.4,2.1,100.0,100sps,2.907,6.8,5.78,2.34,16.797,339.1,NNW,0,1.032,1.211,1,0,0.987,1.084,1.099,2.812,6.982,2.483,2.58,3.133,1.215,0.904
2026-07-29T14:28:06Z,1.69,"8 km ESE of Cloverdale, CA",45.7,5.3,100.0,100sps,3.094,4.252,2.89,1.37,8.944,323.0,NW,0,6.32,0.151,0,0,0.902,1.059,1.175,3.114,4.227,1.358,1.902,2.129,1.119,1.05
2026-07-29T13:51:13Z,1.65,"5 km NNW of The Geysers, CA",43.4,2.2,100.0,100sps,3.402,2.57,0.97,0.76,3.288,340.4,NNW,0,6.162,-0.273,0,0,1.016,1.295,1.275,3.379,2.231,0.66,1.956,1.729,0.884,1.442
2026-07-29T13:46:14Z,0.89,"11 km WNW of Cobb, CA",48.9,1.1,100.0,100sps,8.189,5.149,1.13,0.63,9.277,337.3,NNW,0,0.914,1.006,0,0,1.445,1.322,0.915,8.455,5.206,0.616,3.459,3.409,0.986,0.928
2026-07-29T12:40:27Z,1.05,"8 km NW of The Geysers, CA",45.4,2.0,100.0,100sps,2.455,2.362,1.48,0.96,3.641,338.0,NNW,0,1.458,0.397,0,0,0.983,1.001,1.018,2.313,2.189,0.947,1.785,1.797,1.007,1.012
2026-07-29T12:29:04Z,1.05,"17 km WSW of Johannesburg, CA",552.5,7.3,100.0,100sps,2.12,2.726,1.88,1.29,3.986,127.6,SE,0,0.01,2.6,0,0,1.096,1.068,0.974,1.841,2.614,1.42,1.564,5.457,3.489,0.279
2026-07-29T12:13:36Z,1.55,"9 km NNE of Truckee, California",238.4,0.0,100.0,100sps,1.677,1.776,1.36,1.06,2.285,62.7,ENE,0,0.316,0.859,0,0,1.011,1.07,1.058,1.339,1.436,1.073,1.615,2.23,1.381,0.767
2026-07-29T11:53:48Z,0.38,"3 km NNW of The Geysers, CA",41.7,7.1,100.0,100sps,1.585,1.543,1.3,0.97,2.055,341.2,NNW,0,0.348,0.771,0,0,0.98,1.058,1.08,1.246,1.071,0.859,1.984,1.963,0.989,1.091
2026-07-29T11:43:43Z,0.68,"12 km SSW of Searles Valley, CA",552.8,8.3,100.0,100sps,1.781,1.526,1.28,0.86,2.272,122.5,ESE,0,0.004,2.726,0,0,0.939,1.03,1.097,1.544,1.107,0.717,1.477,1.739,1.178,0.931
2026-07-29T11:40:28Z,0.95,"10 km NW of Redwood Valley, CA",112.8,3.4,100.0,100sps,1.523,1.451,1.39,0.95,2.123,329.4,NNW,0,0.315,0.829,0,0,0.932,0.955,1.024,1.201,1.086,0.904,1.373,1.411,1.028,0.996
2026-07-29T11:21:37Z,1.46,"13 km NNW of Angwin, CA",28.8,6.8,100.0,100sps,1.407,2.273,3.28,1.62,4.619,23.0,NNE,1,6.67,-0.16,0,0,0.962,1.349,1.401,1.007,1.73,1.718,1.843,2.098,1.138,1.231
2026-07-29T10:48:54Z,1.9,"7 km ESE of Cloverdale, CA",45.9,6.2,100.0,100sps,1.389,2.71,3.63,1.95,5.038,322.1,NW,1,10.19,-0.306,0,0,0.933,1.658,1.778,1.008,1.997,1.98,1.814,1.765,0.973,1.828
2026-07-29T10:43:14Z,1.61,"13 km NNW of Benton, California",360.9,0.1,100.0,100sps,1.373,1.428,1.47,1.04,2.018,98.1,E,0,0.134,1.177,0,0,0.943,0.936,0.992,0.973,1.056,1.086,1.333,1.365,1.024,0.969
2026-07-29T10:42:18Z,0.89,"17 km WSW of Johannesburg, CA",551.5,8.0,100.0,100sps,1.575,1.289,1.07,0.82,1.693,127.7,SE,0,0.007,2.385,0,0,0.996,0.863,0.866,1.22,0.953,0.781,1.462,1.194,0.817,1.061
2026-07-29T10:21:02Z,1.62,"5 km NW of The Geysers, CA",43.3,3.1,100.0,100sps,1.323,1.537,1.69,1.16,2.236,339.2,NNW,0,5.769,-0.412,0,0,0.937,1.03,1.099,0.894,1.103,1.234,1.741,1.814,1.042,1.055
2026-07-29T10:07:18Z,1.13,"8 km ESE of Cloverdale, CA",45.5,0.8,100.0,100sps,1.401,1.41,1.55,1.01,2.174,322.9,NW,0,1.748,0.095,0,0,0.925,0.957,1.034,1.034,1.009,0.976,1.438,1.508,1.049,0.986
2026-07-29T09:58:29Z,0.94,"15 km SSW of Searles Valley, CA",556.3,5.1,100.0,100sps,1.245,1.304,1.32,1.05,1.646,122.7,ESE,0,0.008,2.336,0,0,0.891,0.894,1.003,0.832,0.928,1.116,1.715,1.364,0.795,1.261
2026-07-29T09:35:47Z,1.09,"8 km ESE of Cloverdale, CA",45.4,3.3,100.0,100sps,1.33,1.34,1.36,1.01,1.811,322.7,NW,0,1.598,0.054,0,0,0.937,0.951,1.015,0.908,0.903,0.995,1.351,1.401,1.037,0.979
2026-07-29T09:35:20Z,2.79,"10 km SW of Lamont, CA",487.9,13.1,100.0,100sps,1.381,1.49,1.66,1.08,2.288,137.1,SE,0,0.837,0.436,0,0,0.961,1.016,1.057,0.96,1.065,1.11,1.373,1.498,1.092,0.968
2026-07-29T09:32:22Z,1.28,"6 km WNW of Cobb, CA",45.0,2.4,100.0,100sps,1.284,1.287,1.24,1.0,1.588,340.7,NNW,0,2.503,-0.198,0,0,0.889,0.895,1.007,0.898,0.894,0.995,1.368,1.299,0.949,1.06
2026-07-29T09:28:33Z,1.15,"13 km S of Tres Pinos, CA",228.2,4.2,100.0,100sps,2.655,1.541,0.99,0.58,2.632,149.8,SSE,0,0.138,1.28,0,0,0.935,0.862,0.922,2.609,1.288,0.494,1.95,1.852,0.949,0.971
2026-07-29T09:20:34Z,1.57,"14 km NE of Ridgecrest, CA",543.5,8.1,100.0,100sps,1.31,1.195,1.2,0.91,1.574,122.7,ESE,0,0.035,1.651,0,0,0.941,0.875,0.93,0.876,0.779,0.889,1.361,1.501,1.103,0.843
2026-07-29T09:10:46Z,0.95,"8 km ESE of Cloverdale, CA",45.0,-0.0,100.0,100sps,1.368,1.755,1.95,1.28,2.67,322.5,NW,0,1.172,0.358,0,0,0.956,0.87,0.91,0.946,1.63,1.722,2.195,2.204,1.004,0.907
2026-07-29T09:08:47Z,2.06,"35 km NNE of Redway, CA",232.2,24.9,100.0,100sps,1.28,1.277,1.43,1.0,1.832,339.0,NNW,0,1.082,0.229,0,0,0.886,0.912,1.029,0.898,0.85,0.947,2.121,2.056,0.969,1.062
